country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD,countryIso3
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-04,0.8457180498518819,2.4236939914859374,0.09073130098539596,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-05,0.6646481194132692,2.3378521751645365,0.04103226195565977,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-06,0.5765436491357383,2.418619704034791,0.019367310405611928,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-07,0.5777968470875215,2.5786150771924037,0.01069058637413496,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-08,0.6561823081000607,2.7129351107545334,0.007698647528300915,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-09,0.7490649944022237,2.833526695792112,0.008343358261135093,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-10,0.9295386157471368,3.0436368168713885,0.011066143190561442,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-11,1.0402048904721874,3.3251290931187176,0.017245408911337374,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-12,1.1593058084153163,3.6554681999312777,0.037478572775522793,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-13,1.4559639045227692,4.593920656779805,0.07956753443304582,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-14,1.6776744283028826,5.063421772064631,0.159518578028776,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-15,1.885570357153905,5.313878941824726,0.24465535332724514,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-16,1.9402459995574648,5.234600685761862,0.31804121186510237,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-17,1.9114117101813692,4.799039928513357,0.3580086612577066,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-18,1.8203084030233478,4.380872846407436,0.3748596613960518,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-19,1.7325300197659663,4.020862483406701,0.3904463414874082,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-20,1.6610921742392621,3.717547097681659,0.3945992502375025,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-21,1.677549948336293,3.605979373874326,0.47429420984418674,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-22,1.765505453189233,3.5353639013555123,0.5663351070958818,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-23,1.8477333114193317,3.5577004205376275,0.6912610259834772,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-24,1.9591957402918956,3.6933566249284873,0.7972355951031143,ARE
United_Arab_Emirates,ARE,ECDC,Confirmed cases,Cori_slidingWindow,2020-02-25,2.062321399347563,3.726308481227448,0.9333340897687585,ARE
